"substrate","od_wave","set","plate","well","tp","sheet","od","sample","evolved","population","blank","sd_blank","od_cor","time"
"n-acetyl-d-glucosamine",590,"set_1",9,"E_2","T4","Sheet1",0.367,"25","without_community","wt-1",0.0405,0.000547722557505167,0.3265,4
"n-acetyl-d-glucosamine",590,"set_1",7,"E_2","T4","Sheet1",0.453,"19","with_community","wt-b5",0.0405,0.000547722557505167,0.4125,4
"n-acetyl-d-glucosamine",590,"set_3",1,"E_10","T4","Sheet1",0.318,"3","with_community","wt-b1",0.0405,0.000547722557505167,0.2775,4
"n-acetyl-d-glucosamine",590,"set_3",15,"E_10","T4","Sheet1",0.2,"45","without_community","wt-6",0.0405,0.000547722557505167,0.1595,4
"n-acetyl-d-glucosamine",590,"set_2",1,"E_6","T6","Sheet1",0.48,"2","with_community","wt-b1",0.0405,0.000547722557505167,0.4395,6
"n-acetyl-d-glucosamine",590,"set_3",9,"E_10","T6","Sheet1",0.606,"27","without_community","wt-1",0.0405,0.000547722557505167,0.5655,6
"n-acetyl-d-glucosamine",590,"set_2",10,"E_6","T4","Sheet1",0.469,"29","without_community","wt-2",0.0405,0.000547722557505167,0.4285,4
"n-acetyl-d-glucosamine",590,"set_3",13,"E_10","T4","Sheet1",0.541,"39","without_community","wt-4",0.0405,0.000547722557505167,0.5005,4
"n-acetyl-d-glucosamine",590,"set_2",9,"E_6","T6","Sheet1",0.51,"26","without_community","wt-1",0.0405,0.000547722557505167,0.4695,6
"n-acetyl-d-glucosamine",590,"set_3",13,"E_10","T6","Sheet1",0.745,"39","without_community","wt-4",0.0405,0.000547722557505167,0.7045,6
"n-acetyl-d-glucosamine",590,"set_3",17,"E_10","T6","Sheet1",0.485,"anc3","ancestor","ancestor",0.0405,0.000547722557505167,0.4445,6
"n-acetyl-d-glucosamine",590,"set_2",14,"E_6","T5","Sheet1",0.56,"41","without_community","wt-5",0.0405,0.000547722557505167,0.5195,5
"n-acetyl-d-glucosamine",590,"set_1",1,"E_2","T4","Sheet1",0.365,"1","with_community","wt-b1",0.0405,0.000547722557505167,0.3245,4
"n-acetyl-d-glucosamine",590,"set_1",11,"E_2","T4","Sheet1",0.42,"31","without_community","wt-2",0.0405,0.000547722557505167,0.3795,4
"n-acetyl-d-glucosamine",590,"set_2",12,"E_6","T4","Sheet1",0.597,"35","without_community","wt-3",0.0405,0.000547722557505167,0.5565,4
"n-acetyl-d-glucosamine",590,"set_2",3,"E_6","T4","Sheet1",0.328,"8","with_community","wt-b2",0.0405,0.000547722557505167,0.2875,4
"n-acetyl-d-glucosamine",590,"set_1",10,"E_2","T6","Sheet1",0.475,"28","without_community","wt-1",0.0405,0.000547722557505167,0.4345,6
"n-acetyl-d-glucosamine",590,"set_3",2,"E_10","T4","Sheet1",0.289,"6","with_community","wt-b2",0.0405,0.000547722557505167,0.2485,4
"n-acetyl-d-glucosamine",590,"set_2",15,"E_6","T4","Sheet1",0.615,"44","without_community","wt-5",0.0405,0.000547722557505167,0.5745,4
"n-acetyl-d-glucosamine",590,"set_3",2,"E_10","T5","Sheet1",0.287,"6","with_community","wt-b2",0.0405,0.000547722557505167,0.2465,5
"n-acetyl-d-glucosamine",590,"set_1",13,"E_2","T6","Sheet1",0.717,"37","without_community","wt-4",0.0405,0.000547722557505167,0.6765,6
"n-acetyl-d-glucosamine",590,"set_2",18,"E_6","T6","Sheet1",0.602,"anc5","ancestor","ancestor",0.0405,0.000547722557505167,0.5615,6
"n-acetyl-d-glucosamine",590,"set_3",12,"E_10","T5","Sheet1",0.506,"36","without_community","wt-3",0.0405,0.000547722557505167,0.4655,5
"n-acetyl-d-glucosamine",590,"set_2",4,"E_6","T6","Sheet1",0.519,"11","with_community","wt-b3",0.0405,0.000547722557505167,0.4785,6
"n-acetyl-d-glucosamine",590,"set_1",2,"E_2","T5","Sheet1",0.346,"4","with_community","wt-b1",0.0405,0.000547722557505167,0.3055,5
"n-acetyl-d-glucosamine",590,"set_3",5,"E_10","T6","Sheet1",0.671,"15","with_community","wt-b4",0.0405,0.000547722557505167,0.6305,6
"n-acetyl-d-glucosamine",590,"set_2",6,"E_6","T4","Sheet1",0.414,"17","with_community","wt-b5",0.0405,0.000547722557505167,0.3735,4
"n-acetyl-d-glucosamine",590,"set_2",1,"E_6","T4","Sheet1",0.403,"2","with_community","wt-b1",0.0405,0.000547722557505167,0.3625,4
"n-acetyl-d-glucosamine",590,"set_1",11,"E_2","T6","Sheet1",0.552,"31","without_community","wt-2",0.0405,0.000547722557505167,0.5115,6
"n-acetyl-d-glucosamine",590,"set_2",6,"E_6","T6","Sheet1",0.66,"17","with_community","wt-b5",0.0405,0.000547722557505167,0.6195,6
"n-acetyl-d-glucosamine",590,"set_1",9,"E_2","T6","Sheet1",0.303,"25","without_community","wt-1",0.0405,0.000547722557505167,0.2625,6
"n-acetyl-d-glucosamine",590,"set_3",14,"E_10","T5","Sheet1",0.517,"42","without_community","wt-5",0.0405,0.000547722557505167,0.4765,5
"n-acetyl-d-glucosamine",590,"set_1",14,"E_2","T4","Sheet1",0.538,"40","without_community","wt-4",0.0405,0.000547722557505167,0.4975,4
"n-acetyl-d-glucosamine",590,"set_1",6,"E_2","T6","Sheet1",0.63,"16","with_community","wt-b4",0.0405,0.000547722557505167,0.5895,6
"n-acetyl-d-glucosamine",590,"set_1",7,"E_2","T6","Sheet1",0.647,"19","with_community","wt-b5",0.0405,0.000547722557505167,0.6065,6
"n-acetyl-d-glucosamine",590,"set_2",16,"E_6","T5","Sheet1",0.554,"47","without_community","wt-6",0.0405,0.000547722557505167,0.5135,5
"n-acetyl-d-glucosamine",590,"set_3",6,"E_10","T5","Sheet1",0.463,"18","with_community","wt-b5",0.0405,0.000547722557505167,0.4225,5
"n-acetyl-d-glucosamine",590,"set_2",6,"E_6","T5","Sheet1",0.457,"17","with_community","wt-b5",0.0405,0.000547722557505167,0.4165,5
"n-acetyl-d-glucosamine",590,"set_2",17,"E_6","T5","Sheet1",0.442,"anc2","ancestor","ancestor",0.0405,0.000547722557505167,0.4015,5
"n-acetyl-d-glucosamine",590,"set_1",5,"E_2","T6","Sheet1",0.662,"13","with_community","wt-b4",0.0405,0.000547722557505167,0.6215,6
"n-acetyl-d-glucosamine",590,"set_1",3,"E_2","T5","Sheet1",0.341,"7","with_community","wt-b2",0.0405,0.000547722557505167,0.3005,5
"n-acetyl-d-glucosamine",590,"set_1",7,"E_2","T5","Sheet1",0.513,"19","with_community","wt-b5",0.0405,0.000547722557505167,0.4725,5
"n-acetyl-d-glucosamine",590,"set_3",1,"E_10","T6","Sheet1",0.467,"3","with_community","wt-b1",0.0405,0.000547722557505167,0.4265,6
"n-acetyl-d-glucosamine",590,"set_2",16,"E_6","T6","Sheet1",0.726,"47","without_community","wt-6",0.0405,0.000547722557505167,0.6855,6
"n-acetyl-d-glucosamine",590,"set_1",18,"E_2","T4","Sheet1",0.446,"anc4","ancestor","ancestor",0.0405,0.000547722557505167,0.4055,4
"n-acetyl-d-glucosamine",590,"set_1",18,"E_2","T6","Sheet1",0.556,"anc4","ancestor","ancestor",0.0405,0.000547722557505167,0.5155,6
"n-acetyl-d-glucosamine",590,"set_1",6,"E_2","T4","Sheet1",0.463,"16","with_community","wt-b4",0.0405,0.000547722557505167,0.4225,4
"n-acetyl-d-glucosamine",590,"set_2",15,"E_6","T6","Sheet1",0.814,"44","without_community","wt-5",0.0405,0.000547722557505167,0.7735,6
"n-acetyl-d-glucosamine",590,"set_2",13,"E_6","T6","Sheet1",0.71,"38","without_community","wt-4",0.0405,0.000547722557505167,0.6695,6
"n-acetyl-d-glucosamine",590,"set_3",16,"E_10","T4","Sheet1",0.478,"48","without_community","wt-6",0.0405,0.000547722557505167,0.4375,4
"n-acetyl-d-glucosamine",590,"set_1",18,"E_2","T5","Sheet1",0.449,"anc4","ancestor","ancestor",0.0405,0.000547722557505167,0.4085,5
"n-acetyl-d-glucosamine",590,"set_1",2,"E_2","T6","Sheet1",0.472,"4","with_community","wt-b1",0.0405,0.000547722557505167,0.4315,6
"n-acetyl-d-glucosamine",590,"set_2",3,"E_6","T5","Sheet1",0.382,"8","with_community","wt-b2",0.0405,0.000547722557505167,0.3415,5
"n-acetyl-d-glucosamine",590,"set_1",14,"E_2","T6","Sheet1",0.701,"40","without_community","wt-4",0.0405,0.000547722557505167,0.6605,6
"n-acetyl-d-glucosamine",590,"set_1",16,"E_2","T5","Sheet1",0.522,"46","without_community","wt-6",0.0405,0.000547722557505167,0.4815,5
"n-acetyl-d-glucosamine",590,"set_2",10,"E_6","T5","Sheet1",0.395,"29","without_community","wt-2",0.0405,0.000547722557505167,0.3545,5
"n-acetyl-d-glucosamine",590,"set_2",4,"E_6","T4","Sheet1",0.395,"11","with_community","wt-b3",0.0405,0.000547722557505167,0.3545,4
"n-acetyl-d-glucosamine",590,"set_2",15,"E_6","T5","Sheet1",0.598,"44","without_community","wt-5",0.0405,0.000547722557505167,0.5575,5
"n-acetyl-d-glucosamine",590,"set_1",14,"E_2","T5","Sheet1",0.537,"40","without_community","wt-4",0.0405,0.000547722557505167,0.4965,5
"n-acetyl-d-glucosamine",590,"set_3",4,"E_10","T5","Sheet1",0.365,"12","with_community","wt-b3",0.0405,0.000547722557505167,0.3245,5
"n-acetyl-d-glucosamine",590,"set_1",8,"E_2","T4","Sheet1",0.464,"22","with_community","wt-b6",0.0405,0.000547722557505167,0.4235,4
"n-acetyl-d-glucosamine",590,"set_1",12,"E_2","T6","Sheet1",0.763,"34","without_community","wt-3",0.0405,0.000547722557505167,0.7225,6
"n-acetyl-d-glucosamine",590,"set_3",9,"E_10","T5","Sheet1",0.441,"27","without_community","wt-1",0.0405,0.000547722557505167,0.4005,5
"n-acetyl-d-glucosamine",590,"set_2",18,"E_6","T5","Sheet1",0.439,"anc5","ancestor","ancestor",0.0405,0.000547722557505167,0.3985,5
"n-acetyl-d-glucosamine",590,"set_3",18,"E_10","T6","Sheet1",0.564,"anc1","ancestor","ancestor",0.0405,0.000547722557505167,0.5235,6
"n-acetyl-d-glucosamine",590,"set_3",15,"E_10","T6","Sheet1",0.625,"45","without_community","wt-6",0.0405,0.000547722557505167,0.5845,6
"n-acetyl-d-glucosamine",590,"set_2",2,"E_6","T4","Sheet1",0.427,"5","with_community","wt-b2",0.0405,0.000547722557505167,0.3865,4
"n-acetyl-d-glucosamine",590,"set_2",4,"E_6","T5","Sheet1",0.437,"11","with_community","wt-b3",0.0405,0.000547722557505167,0.3965,5
"n-acetyl-d-glucosamine",590,"set_3",11,"E_10","T5","Sheet1",0.04,"33","without_community","wt-3",0.0405,0.000547722557505167,-5e-04,5
"n-acetyl-d-glucosamine",590,"set_1",13,"E_2","T4","Sheet1",0.497,"37","without_community","wt-4",0.0405,0.000547722557505167,0.4565,4
"n-acetyl-d-glucosamine",590,"set_1",3,"E_2","T4","Sheet1",0.375,"7","with_community","wt-b2",0.0405,0.000547722557505167,0.3345,4
"n-acetyl-d-glucosamine",590,"set_1",1,"E_2","T5","Sheet1",0.338,"1","with_community","wt-b1",0.0405,0.000547722557505167,0.2975,5
"n-acetyl-d-glucosamine",590,"set_3",10,"E_10","T6","Sheet1",0.515,"30","without_community","wt-2",0.0405,0.000547722557505167,0.4745,6
"n-acetyl-d-glucosamine",590,"set_2",7,"E_6","T5","Sheet1",0.497,"20","with_community","wt-b5",0.0405,0.000547722557505167,0.4565,5
"n-acetyl-d-glucosamine",590,"set_1",5,"E_2","T4","Sheet1",0.449,"13","with_community","wt-b4",0.0405,0.000547722557505167,0.4085,4
"n-acetyl-d-glucosamine",590,"set_2",17,"E_6","T4","Sheet1",0.426,"anc2","ancestor","ancestor",0.0405,0.000547722557505167,0.3855,4
"n-acetyl-d-glucosamine",590,"set_3",3,"E_10","T5","Sheet1",0.345,"9","with_community","wt-b3",0.0405,0.000547722557505167,0.3045,5
"n-acetyl-d-glucosamine",590,"set_1",16,"E_2","T4","Sheet1",0.518,"46","without_community","wt-6",0.0405,0.000547722557505167,0.4775,4
"n-acetyl-d-glucosamine",590,"set_3",9,"E_10","T4","Sheet1",0.452,"27","without_community","wt-1",0.0405,0.000547722557505167,0.4115,4
"n-acetyl-d-glucosamine",590,"set_1",12,"E_2","T5","Sheet1",0.65,"34","without_community","wt-3",0.0405,0.000547722557505167,0.6095,5
"n-acetyl-d-glucosamine",590,"set_3",12,"E_10","T6","Sheet1",0.728,"36","without_community","wt-3",0.0405,0.000547722557505167,0.6875,6
"n-acetyl-d-glucosamine",590,"set_3",11,"E_10","T4","Sheet1",0.039,"33","without_community","wt-3",0.0405,0.000547722557505167,-0.0015,4
"n-acetyl-d-glucosamine",590,"set_1",9,"E_2","T5","Sheet1",0.292,"25","without_community","wt-1",0.0405,0.000547722557505167,0.2515,5
"n-acetyl-d-glucosamine",590,"set_1",15,"E_2","T5","Sheet1",0.581,"43","without_community","wt-5",0.0405,0.000547722557505167,0.5405,5
"n-acetyl-d-glucosamine",590,"set_3",3,"E_10","T6","Sheet1",0.505,"9","with_community","wt-b3",0.0405,0.000547722557505167,0.4645,6
"n-acetyl-d-glucosamine",590,"set_2",13,"E_6","T4","Sheet1",0.49,"38","without_community","wt-4",0.0405,0.000547722557505167,0.4495,4
"n-acetyl-d-glucosamine",590,"set_2",18,"E_6","T4","Sheet1",0.425,"anc5","ancestor","ancestor",0.0405,0.000547722557505167,0.3845,4
"n-acetyl-d-glucosamine",590,"set_2",14,"E_6","T4","Sheet1",0.569,"41","without_community","wt-5",0.0405,0.000547722557505167,0.5285,4
"n-acetyl-d-glucosamine",590,"set_2",5,"E_6","T5","Sheet1",0.461,"14","with_community","wt-b4",0.0405,0.000547722557505167,0.4205,5
"n-acetyl-d-glucosamine",590,"set_3",14,"E_10","T6","Sheet1",0.65,"42","without_community","wt-5",0.0405,0.000547722557505167,0.6095,6
"n-acetyl-d-glucosamine",590,"set_3",15,"E_10","T5","Sheet1",0.286,"45","without_community","wt-6",0.0405,0.000547722557505167,0.2455,5
"n-acetyl-d-glucosamine",590,"set_3",7,"E_10","T5","Sheet1",0.428,"21","with_community","wt-b6",0.0405,0.000547722557505167,0.3875,5
"n-acetyl-d-glucosamine",590,"set_1",15,"E_2","T6","Sheet1",0.738,"43","without_community","wt-5",0.0405,0.000547722557505167,0.6975,6
"n-acetyl-d-glucosamine",590,"set_2",7,"E_6","T4","Sheet1",0.488,"20","with_community","wt-b5",0.0405,0.000547722557505167,0.4475,4
"n-acetyl-d-glucosamine",590,"set_3",10,"E_10","T5","Sheet1",0.402,"30","without_community","wt-2",0.0405,0.000547722557505167,0.3615,5
"n-acetyl-d-glucosamine",590,"set_3",13,"E_10","T5","Sheet1",0.497,"39","without_community","wt-4",0.0405,0.000547722557505167,0.4565,5
"n-acetyl-d-glucosamine",590,"set_1",10,"E_2","T4","Sheet1",0.413,"28","without_community","wt-1",0.0405,0.000547722557505167,0.3725,4
"n-acetyl-d-glucosamine",590,"set_3",6,"E_10","T6","Sheet1",0.559,"18","with_community","wt-b5",0.0405,0.000547722557505167,0.5185,6
"n-acetyl-d-glucosamine",590,"set_2",10,"E_6","T6","Sheet1",0.498,"29","without_community","wt-2",0.0405,0.000547722557505167,0.4575,6
"n-acetyl-d-glucosamine",590,"set_2",9,"E_6","T5","Sheet1",0.393,"26","without_community","wt-1",0.0405,0.000547722557505167,0.3525,5
"n-acetyl-d-glucosamine",590,"set_3",18,"E_10","T4","Sheet1",0.409,"anc1","ancestor","ancestor",0.0405,0.000547722557505167,0.3685,4
"n-acetyl-d-glucosamine",590,"set_2",17,"E_6","T6","Sheet1",0.471,"anc2","ancestor","ancestor",0.0405,0.000547722557505167,0.4305,6
"n-acetyl-d-glucosamine",590,"set_3",6,"E_10","T4","Sheet1",0.417,"18","with_community","wt-b5",0.0405,0.000547722557505167,0.3765,4
"n-acetyl-d-glucosamine",590,"set_1",12,"E_2","T4","Sheet1",0.587,"34","without_community","wt-3",0.0405,0.000547722557505167,0.5465,4
"n-acetyl-d-glucosamine",600,"set_3",1,"E_10","T3","Sheet1",0.163,"3","with_community","wt-b1",0.04,0.000887625364598595,0.123,3
"n-acetyl-d-glucosamine",600,"set_1",10,"E_2","T2","Sheet1",0.114,"28","without_community","wt-1",0.04,0.000887625364598595,0.074,2
"n-acetyl-d-glucosamine",600,"set_1",12,"E_2","T5","Sheet1",0.554,"34","without_community","wt-3",0.04,0.000887625364598595,0.514,5
"n-acetyl-d-glucosamine",600,"set_2",17,"E_6","T1","Sheet1",0.052,"anc2","ancestor","ancestor",0.04,0.000887625364598595,0.012,1
"n-acetyl-d-glucosamine",600,"set_2",15,"E_6","T5","Sheet1",0.584,"44","without_community","wt-5",0.04,0.000887625364598595,0.544,5
"n-acetyl-d-glucosamine",600,"set_2",16,"E_6","T4","Sheet1",0.429,"47","without_community","wt-6",0.04,0.000887625364598595,0.389,4
"n-acetyl-d-glucosamine",600,"set_2",12,"E_6","T5","Sheet1",0.55,"35","without_community","wt-3",0.04,0.000887625364598595,0.51,5
"n-acetyl-d-glucosamine",600,"set_1",11,"E_2","T5","Sheet1",0.357,"31","without_community","wt-2",0.04,0.000887625364598595,0.317,5
"n-acetyl-d-glucosamine",600,"set_1",12,"E_2","T6","Sheet1",0.599,"34","without_community","wt-3",0.04,0.000887625364598595,0.559,6
"n-acetyl-d-glucosamine",600,"set_2",16,"E_6","T2","Sheet1",0.078,"47","without_community","wt-6",0.04,0.000887625364598595,0.038,2
"n-acetyl-d-glucosamine",600,"set_2",17,"E_6","T6","Sheet1",0.482,"anc2","ancestor","ancestor",0.04,0.000887625364598595,0.442,6
"n-acetyl-d-glucosamine",600,"set_2",14,"E_6","T1","Sheet1",0.08,"41","without_community","wt-5",0.04,0.000887625364598595,0.04,1
"n-acetyl-d-glucosamine",600,"set_3",13,"E_10","T2","Sheet1",0.097,"39","without_community","wt-4",0.04,0.000887625364598595,0.057,2
"n-acetyl-d-glucosamine",600,"set_2",15,"E_6","T1","Sheet1",0.056,"44","without_community","wt-5",0.04,0.000887625364598595,0.016,1
"n-acetyl-d-glucosamine",600,"set_2",5,"E_6","T6","Sheet1",0.631,"14","with_community","wt-b4",0.04,0.000887625364598595,0.591,6
"n-acetyl-d-glucosamine",600,"set_1",5,"E_2","T3","Sheet1",0.183,"13","with_community","wt-b4",0.04,0.000887625364598595,0.143,3
"n-acetyl-d-glucosamine",600,"set_1",1,"E_2","T4","Sheet1",0.37,"1","with_community","wt-b1",0.04,0.000887625364598595,0.33,4
"n-acetyl-d-glucosamine",600,"set_2",7,"E_6","T2","Sheet1",0.097,"20","with_community","wt-b5",0.04,0.000887625364598595,0.057,2
"n-acetyl-d-glucosamine",600,"set_3",6,"E_10","T4","Sheet1",0.366,"18","with_community","wt-b5",0.04,0.000887625364598595,0.326,4
"n-acetyl-d-glucosamine",600,"set_3",9,"E_10","T4","Sheet1",0.4,"27","without_community","wt-1",0.04,0.000887625364598595,0.36,4
"n-acetyl-d-glucosamine",600,"set_2",14,"E_6","T4","Sheet1",0.52,"41","without_community","wt-5",0.04,0.000887625364598595,0.48,4
"n-acetyl-d-glucosamine",600,"set_1",12,"E_2","T1","Sheet1",0.17,"34","without_community","wt-3",0.04,0.000887625364598595,0.13,1
"n-acetyl-d-glucosamine",600,"set_3",12,"E_10","T6","Sheet1",0.658,"36","without_community","wt-3",0.04,0.000887625364598595,0.618,6
"n-acetyl-d-glucosamine",600,"set_1",6,"E_2","T6","Sheet1",0.604,"16","with_community","wt-b4",0.04,0.000887625364598595,0.564,6
"n-acetyl-d-glucosamine",600,"set_1",2,"E_2","T1","Sheet1",0.07,"4","with_community","wt-b1",0.04,0.000887625364598595,0.03,1
"n-acetyl-d-glucosamine",600,"set_1",15,"E_2","T3","Sheet1",0.162,"43","without_community","wt-5",0.04,0.000887625364598595,0.122,3
"n-acetyl-d-glucosamine",600,"set_3",14,"E_10","T6","Sheet1",0.504,"42","without_community","wt-5",0.04,0.000887625364598595,0.464,6
"n-acetyl-d-glucosamine",600,"set_3",9,"E_10","T3","Sheet1",0.202,"27","without_community","wt-1",0.04,0.000887625364598595,0.162,3
"n-acetyl-d-glucosamine",600,"set_3",10,"E_10","T4","Sheet1",0.377,"30","without_community","wt-2",0.04,0.000887625364598595,0.337,4
"n-acetyl-d-glucosamine",600,"set_2",6,"E_6","T5","Sheet1",0.425,"17","with_community","wt-b5",0.04,0.000887625364598595,0.385,5
"n-acetyl-d-glucosamine",600,"set_2",4,"E_6","T3","Sheet1",0.193,"11","with_community","wt-b3",0.04,0.000887625364598595,0.153,3
"n-acetyl-d-glucosamine",600,"set_3",2,"E_10","T6","Sheet1",0.352,"6","with_community","wt-b2",0.04,0.000887625364598595,0.312,6
"n-acetyl-d-glucosamine",600,"set_1",15,"E_2","T1","Sheet1",0.051,"43","without_community","wt-5",0.04,0.000887625364598595,0.011,1
"n-acetyl-d-glucosamine",600,"set_1",8,"E_2","T4","Sheet1",0.41,"22","with_community","wt-b6",0.04,0.000887625364598595,0.37,4
"n-acetyl-d-glucosamine",600,"set_1",1,"E_2","T1","Sheet1",0.131,"1","with_community","wt-b1",0.04,0.000887625364598595,0.091,1
"n-acetyl-d-glucosamine",600,"set_3",2,"E_10","T4","Sheet1",0.261,"6","with_community","wt-b2",0.04,0.000887625364598595,0.221,4
"n-acetyl-d-glucosamine",600,"set_2",1,"E_6","T4","Sheet1",0.366,"2","with_community","wt-b1",0.04,0.000887625364598595,0.326,4
"n-acetyl-d-glucosamine",600,"set_3",14,"E_10","T4","Sheet1",0.376,"42","without_community","wt-5",0.04,0.000887625364598595,0.336,4
"n-acetyl-d-glucosamine",600,"set_1",13,"E_2","T4","Sheet1",0.479,"37","without_community","wt-4",0.04,0.000887625364598595,0.439,4
"n-acetyl-d-glucosamine",600,"set_3",5,"E_10","T2","Sheet1",0.159,"15","with_community","wt-b4",0.04,0.000887625364598595,0.119,2
"n-acetyl-d-glucosamine",600,"set_3",1,"E_10","T2","Sheet1",0.09,"3","with_community","wt-b1",0.04,0.000887625364598595,0.05,2
"n-acetyl-d-glucosamine",600,"set_2",2,"E_6","T6","Sheet1",0.545,"5","with_community","wt-b2",0.04,0.000887625364598595,0.505,6
"n-acetyl-d-glucosamine",600,"set_2",12,"E_6","T2","Sheet1",0.165,"35","without_community","wt-3",0.04,0.000887625364598595,0.125,2
"n-acetyl-d-glucosamine",600,"set_3",5,"E_10","T5","Sheet1",0.503,"15","with_community","wt-b4",0.04,0.000887625364598595,0.463,5
"n-acetyl-d-glucosamine",600,"set_2",13,"E_6","T2","Sheet1",0.098,"38","without_community","wt-4",0.04,0.000887625364598595,0.058,2
"n-acetyl-d-glucosamine",600,"set_2",12,"E_6","T6","Sheet1",0.644,"35","without_community","wt-3",0.04,0.000887625364598595,0.604,6
"n-acetyl-d-glucosamine",600,"set_1",3,"E_2","T1","Sheet1",0.055,"7","with_community","wt-b2",0.04,0.000887625364598595,0.015,1
"n-acetyl-d-glucosamine",600,"set_2",10,"E_6","T2","Sheet1",0.102,"29","without_community","wt-2",0.04,0.000887625364598595,0.062,2
